idPartido,EquipoLocal,EquipoVisitante,golesLocal,golesVisitante,Temporada,SCA90_visitante,GCA90_visitante,SCA90_local,GCA90_local
1381,Levante,Athletic Club,1,1,2020-2021,19.03,1.92,17.66,2.11
1382,Alaves,Osasuna,0,1,2020-2021,16.18,1.61,15.66,1.55
1383,Eibar,Huesca,1,1,2020-2021,18.92,1.47,19.95,1.26
1384,Getafe,Valencia,3,0,2020-2021,18.08,2.26,16.26,1.0
1385,Sevilla,Barcelona,0,2,2020-2021,28.0,3.58,21.84,2.29
1386,Celta Vigo,Valladolid,1,1,2020-2021,17.16,1.47,16.42,2.58
1387,Cadiz,Betis,0,1,2020-2021,21.03,2.39,,
1388,Granada,Elche,2,1,2020-2021,12.11,1.42,15.58,1.82
1389,Villarreal,Atletico de Madrid,0,2,2020-2021,20.95,3.16,19.53,2.61
1390,Real Madrid,Real Sociedad,1,1,2020-2021,19.71,2.63,25.82,3.0
1391,Valencia,Villarreal,2,1,2020-2021,19.53,2.61,18.08,2.26
1392,Cadiz,Eibar,1,0,2020-2021,19.95,1.26,,
1393,Osasuna,Barcelona,0,2,2020-2021,28.0,3.58,16.18,1.61
1394,Valladolid,Getafe,2,1,2020-2021,16.26,1.0,17.16,1.47
1395,Elche,Sevilla,2,1,2020-2021,21.84,2.29,12.11,1.42
1396,Athletic Club,Granada,2,1,2020-2021,15.58,1.82,19.03,1.92
1397,Atletico de Madrid,Real Madrid,1,1,2020-2021,25.82,3.0,20.95,3.16
1398,Huesca,Celta Vigo,3,4,2020-2021,16.42,2.58,18.92,1.47
1399,Real Sociedad,Levante,1,0,2020-2021,17.66,2.11,19.71,2.63
1400,Betis,Alaves,3,2,2020-2021,15.66,1.55,21.03,2.39
1401,Levante,Valencia,1,0,2020-2021,18.08,2.26,17.66,2.11
1402,Alaves,Cadiz,1,1,2020-2021,,,15.66,1.55
1403,Getafe,Atletico de Madrid,0,0,2020-2021,20.95,3.16,16.26,1.0
1404,Osasuna,Valladolid,0,0,2020-2021,17.16,1.47,16.18,1.61
1405,Real Madrid,Elche,2,1,2020-2021,12.11,1.42,25.82,3.0
1406,Celta Vigo,Athletic Club,0,0,2020-2021,19.03,1.92,16.42,2.58
1407,Eibar,Villarreal,1,3,2020-2021,19.53,2.61,19.95,1.26
1408,Granada,Real Sociedad,1,0,2020-2021,19.71,2.63,15.58,1.82
1409,Sevilla,Betis,1,0,2020-2021,21.03,2.39,21.84,2.29
1410,Barcelona,Huesca,4,1,2020-2021,18.92,1.47,28.0,3.58
1411,Betis,Levante,2,0,2020-2021,17.66,2.11,21.03,2.39
1412,Athletic Club,Eibar,1,1,2020-2021,19.95,1.26,19.03,1.92
1413,Celta Vigo,Real Madrid,1,3,2020-2021,25.82,3.0,16.42,2.58
1414,Huesca,Osasuna,0,0,2020-2021,16.18,1.61,18.92,1.47
1415,Valladolid,Sevilla,1,1,2020-2021,21.84,2.29,17.16,1.47
1416,Atletico de Madrid,Alaves,1,0,2020-2021,15.66,1.55,20.95,3.16
1417,Getafe,Elche,1,1,2020-2021,12.11,1.42,16.26,1.0
1418,Real Sociedad,Barcelona,1,6,2020-2021,28.0,3.58,19.71,2.63
1419,Valencia,Granada,2,1,2020-2021,15.58,1.82,18.08,2.26
1420,Villarreal,Cadiz,2,1,2020-2021,,,19.53,2.61
1421,Levante,Huesca,0,2,2020-2021,18.92,1.47,17.66,2.11
1422,Granada,Villarreal,0,3,2020-2021,19.53,2.61,15.58,1.82
1423,Osasuna,Getafe,0,0,2020-2021,16.26,1.0,16.18,1.61
1424,Real Madrid,Eibar,2,0,2020-2021,19.95,1.26,25.82,3.0
1425,Alaves,Celta Vigo,1,3,2020-2021,16.42,2.58,15.66,1.55
1426,Cadiz,Valencia,2,1,2020-2021,18.08,2.26,,
1427,Sevilla,Atletico de Madrid,1,0,2020-2021,20.95,3.16,21.84,2.29
1428,Elche,Betis,1,1,2020-2021,21.03,2.39,12.11,1.42
1429,Barcelona,Valladolid,1,0,2020-2021,17.16,1.47,28.0,3.58
1430,Real Sociedad,Athletic Club,1,1,2020-2021,19.03,1.92,19.71,2.63
1431,Huesca,Elche,3,1,2020-2021,12.11,1.42,18.92,1.47
1432,Athletic Club,Alaves,0,0,2020-2021,15.66,1.55,19.03,1.92
1433,Eibar,Levante,0,1,2020-2021,17.66,2.11,19.95,1.26
1434,Getafe,Cadiz,0,1,2020-2021,,,16.26,1.0
1435,Real Madrid,Barcelona,2,1,2020-2021,28.0,3.58,25.82,3.0
1436,Betis,Atletico de Madrid,1,1,2020-2021,20.95,3.16,21.03,2.39
1437,Valencia,Real Sociedad,2,2,2020-2021,19.71,2.63,18.08,2.26
1438,Valladolid,Granada,1,2,2020-2021,15.58,1.82,17.16,1.47
1439,Villarreal,Osasuna,1,2,2020-2021,16.18,1.61,19.53,2.61
1440,Celta Vigo,Sevilla,3,4,2020-2021,21.84,2.29,16.42,2.58
1441,Alaves,Huesca,1,0,2020-2021,18.92,1.47,15.66,1.55
1442,Atletico de Madrid,Eibar,5,0,2020-2021,19.95,1.26,20.95,3.16
1443,Betis,Valencia,2,2,2020-2021,18.08,2.26,21.03,2.39
1444,Getafe,Real Madrid,0,0,2020-2021,25.82,3.0,16.26,1.0
1445,Cadiz,Celta Vigo,0,0,2020-2021,16.42,2.58,,
1446,Levante,Villarreal,1,5,2020-2021,19.53,2.61,17.66,2.11
1447,Osasuna,Elche,2,0,2020-2021,12.11,1.42,16.18,1.61
1448,Real Sociedad,Sevilla,1,2,2020-2021,21.84,2.29,19.71,2.63
1449,Athletic Club,Valladolid,2,2,2020-2021,17.16,1.47,19.03,1.92
1450,Barcelona,Granada,1,2,2020-2021,15.58,1.82,28.0,3.58
1451,Alaves,Villarreal,2,1,2020-2021,19.53,2.61,15.66,1.55
1452,Betis,Athletic Club,0,0,2020-2021,19.03,1.92,21.03,2.39
1453,Cadiz,Real Madrid,0,3,2020-2021,25.82,3.0,,
1454,Levante,Sevilla,0,1,2020-2021,21.84,2.29,17.66,2.11
1455,Osasuna,Valencia,3,1,2020-2021,18.08,2.26,16.18,1.61
1456,Elche,Valladolid,1,1,2020-2021,17.16,1.47,12.11,1.42
1457,Atletico de Madrid,Huesca,2,0,2020-2021,18.92,1.47,20.95,3.16
1458,Barcelona,Getafe,5,2,2020-2021,16.26,1.0,28.0,3.58
1459,Granada,Eibar,4,1,2020-2021,19.95,1.26,15.58,1.82
1460,Real Sociedad,Celta Vigo,2,1,2020-2021,16.42,2.58,19.71,2.63
1461,Real Madrid,Betis,0,0,2020-2021,21.03,2.39,25.82,3.0
1462,Valencia,Alaves,1,1,2020-2021,15.66,1.55,18.08,2.26
1463,Valladolid,Cadiz,1,1,2020-2021,,,17.16,1.47
1464,Elche,Levante,1,0,2020-2021,17.66,2.11,12.11,1.42
1465,Athletic Club,Atletico de Madrid,2,1,2020-2021,20.95,3.16,19.03,1.92
1466,Celta Vigo,Osasuna,2,1,2020-2021,16.18,1.61,16.42,2.58
1467,Huesca,Getafe,0,2,2020-2021,16.26,1.0,18.92,1.47
1468,Sevilla,Granada,2,1,2020-2021,15.58,1.82,21.84,2.29
1469,Villarreal,Barcelona,1,2,2020-2021,28.0,3.58,19.53,2.61
1470,Eibar,Real Sociedad,0,1,2020-2021,19.71,2.63,19.95,1.26
1471,Celta Vigo,Levante,2,0,2020-2021,17.66,2.11,16.42,2.58
1472,Eibar,Alaves,3,0,2020-2021,15.66,1.55,19.95,1.26
1473,Huesca,Real Sociedad,1,0,2020-2021,19.71,2.63,18.92,1.47
1474,Real Madrid,Osasuna,2,0,2020-2021,16.18,1.61,25.82,3.0
1475,Elche,Atletico de Madrid,0,1,2020-2021,20.95,3.16,12.11,1.42
1476,Granada,Cadiz,0,1,2020-2021,,,15.58,1.82
1477,Valencia,Barcelona,2,3,2020-2021,28.0,3.58,18.08,2.26
1478,Valladolid,Betis,1,1,2020-2021,21.03,2.39,17.16,1.47
1479,Villarreal,Getafe,1,0,2020-2021,16.26,1.0,19.53,2.61
1480,Sevilla,Athletic Club,0,1,2020-2021,19.03,1.92,21.84,2.29
1481,Real Sociedad,Elche,2,0,2020-2021,12.11,1.42,19.71,2.63
1482,Alaves,Levante,2,2,2020-2021,17.66,2.11,15.66,1.55
1483,Athletic Club,Osasuna,2,2,2020-2021,16.18,1.61,19.03,1.92
1484,Barcelona,Atletico de Madrid,0,0,2020-2021,20.95,3.16,28.0,3.58
1485,Cadiz,Huesca,2,1,2020-2021,18.92,1.47,,
1486,Getafe,Eibar,0,1,2020-2021,19.95,1.26,16.26,1.0
1487,Real Madrid,Sevilla,2,2,2020-2021,21.84,2.29,25.82,3.0
1488,Valencia,Valladolid,3,0,2020-2021,17.16,1.47,18.08,2.26
1489,Villarreal,Celta Vigo,2,4,2020-2021,16.42,2.58,19.53,2.61
1490,Betis,Granada,2,1,2020-2021,15.58,1.82,21.03,2.39
1491,Levante,Barcelona,3,3,2020-2021,28.0,3.58,17.66,2.11
1492,Osasuna,Cadiz,3,2,2020-2021,,,16.18,1.61
1493,Elche,Alaves,0,2,2020-2021,15.66,1.55,12.11,1.42
1494,Atletico de Madrid,Real Sociedad,2,1,2020-2021,19.71,2.63,20.95,3.16
1495,Celta Vigo,Getafe,1,0,2020-2021,16.26,1.0,16.42,2.58
1496,Huesca,Athletic Club,1,0,2020-2021,19.03,1.92,18.92,1.47
1497,Sevilla,Valencia,1,0,2020-2021,18.08,2.26,21.84,2.29
1498,Eibar,Betis,1,1,2020-2021,21.03,2.39,19.95,1.26
1499,Granada,Real Madrid,1,4,2020-2021,25.82,3.0,15.58,1.82
1500,Valladolid,Villarreal,0,2,2020-2021,19.53,2.61,17.16,1.47
1501,Alaves,Granada,4,2,2020-2021,15.58,1.82,15.66,1.55
1502,Athletic Club,Real Madrid,0,1,2020-2021,25.82,3.0,19.03,1.92
1503,Atletico de Madrid,Osasuna,2,1,2020-2021,16.18,1.61,20.95,3.16
1504,Barcelona,Celta Vigo,1,2,2020-2021,16.42,2.58,28.0,3.58
1505,Betis,Huesca,1,0,2020-2021,18.92,1.47,21.03,2.39
1506,Getafe,Levante,2,1,2020-2021,17.66,2.11,16.26,1.0
1507,Cadiz,Elche,1,3,2020-2021,12.11,1.42,,
1508,Real Sociedad,Valladolid,4,1,2020-2021,17.16,1.47,19.71,2.63
1509,Valencia,Eibar,4,1,2020-2021,19.95,1.26,18.08,2.26
1510,Villarreal,Sevilla,4,0,2020-2021,21.84,2.29,19.53,2.61
1511,Levante,Cadiz,2,2,2020-2021,,,17.66,2.11
1512,Celta Vigo,Betis,2,3,2020-2021,21.03,2.39,16.42,2.58
1513,Eibar,Barcelona,0,1,2020-2021,28.0,3.58,19.95,1.26
1514,Huesca,Valencia,0,0,2020-2021,18.08,2.26,18.92,1.47
1515,Osasuna,Real Sociedad,0,1,2020-2021,19.71,2.63,16.18,1.61
1516,Real Madrid,Villarreal,2,1,2020-2021,19.53,2.61,25.82,3.0
1517,Valladolid,Atletico de Madrid,1,2,2020-2021,20.95,3.16,17.16,1.47
1518,Elche,Athletic Club,2,0,2020-2021,19.03,1.92,12.11,1.42
1519,Granada,Getafe,0,0,2020-2021,16.26,1.0,15.58,1.82
1520,Sevilla,Alaves,1,0,2020-2021,15.66,1.55,21.84,2.29
1521,Valencia,Getafe,1,0,2021-2022,18.42,1.39,18.89,2.18
1522,Osasuna,Espanyol,0,0,2021-2022,18.97,1.76,18.97,1.63
1523,Mallorca,Betis,1,1,2021-2022,23.74,2.47,20.03,1.55
1524,Cadiz,Levante,1,1,2021-2022,18.95,2.08,,
1525,Alaves,Real Madrid,1,4,2021-2022,31.45,3.66,16.53,1.26
1526,Celta Vigo,Atletico de Madrid,1,2,2021-2022,21.79,2.92,18.45,1.84
1527,Barcelona,Real Sociedad,4,2,2021-2022,20.34,1.82,24.79,3.24
1528,Sevilla,Rayo Vallecano,3,0,2021-2022,22.68,1.66,20.63,2.5
1529,Villarreal,Granada,0,0,2021-2022,18.47,1.79,21.05,2.95
1530,Elche,Athletic Club,0,0,2021-2022,21.61,1.89,15.58,1.79
1531,Betis,Cadiz,1,1,2021-2022,,,23.74,2.47
1532,Alaves,Mallorca,0,1,2021-2022,20.03,1.55,16.53,1.26
1533,Granada,Valencia,1,1,2021-2022,18.89,2.18,18.47,1.79
1534,Espanyol,Villarreal,0,0,2021-2022,21.05,2.95,18.97,1.76
1535,Athletic Club,Barcelona,1,1,2021-2022,24.79,3.24,21.61,1.89
1536,Real Sociedad,Rayo Vallecano,1,0,2021-2022,22.68,1.66,20.34,1.82
1537,Atletico de Madrid,Elche,1,0,2021-2022,15.58,1.79,21.79,2.92
1538,Levante,Real Madrid,3,3,2021-2022,31.45,3.66,18.95,2.08
1539,Getafe,Sevilla,0,1,2021-2022,20.63,2.5,18.42,1.39
1540,Osasuna,Celta Vigo,0,0,2021-2022,18.45,1.84,18.97,1.63
1541,Mallorca,Espanyol,1,0,2021-2022,18.97,1.76,20.03,1.55
1542,Valencia,Alaves,3,0,2021-2022,16.53,1.26,18.89,2.18
1543,Celta Vigo,Athletic Club,0,1,2021-2022,21.61,1.89,18.45,1.84
1544,Real Sociedad,Levante,1,0,2021-2022,18.95,2.08,20.34,1.82
1545,Elche,Sevilla,1,1,2021-2022,20.63,2.5,15.58,1.79
1546,Betis,Real Madrid,0,1,2021-2022,31.45,3.66,23.74,2.47
1547,Barcelona,Getafe,2,1,2021-2022,18.42,1.39,24.79,3.24
1548,Cadiz,Osasuna,2,3,2021-2022,18.97,1.63,,
1549,Rayo Vallecano,Granada,4,0,2021-2022,18.47,1.79,22.68,1.66
1550,Atletico de Madrid,Villarreal,2,2,2021-2022,21.05,2.95,21.79,2.92
1551,Athletic Club,Mallorca,2,0,2021-2022,20.03,1.55,21.61,1.89
1552,Levante,Rayo Vallecano,1,1,2021-2022,22.68,1.66,18.95,2.08
1553,Cadiz,Real Sociedad,0,2,2021-2022,20.34,1.82,,
1554,Espanyol,Atletico de Madrid,1,2,2021-2022,21.79,2.92,18.97,1.76
1555,Osasuna,Valencia,1,4,2021-2022,18.89,2.18,18.97,1.63
1556,Real Madrid,Celta Vigo,5,2,2021-2022,18.45,1.84,31.45,3.66
1557,Getafe,Elche,0,1,2021-2022,15.58,1.79,18.42,1.39
1558,Granada,Betis,1,2,2021-2022,23.74,2.47,18.47,1.79
1559,Sevilla,Barcelona,1,1,2021-2022,24.79,3.24,20.63,2.5
1560,Villarreal,Alaves,5,2,2021-2022,16.53,1.26,21.05,2.95
1561,Celta Vigo,Cadiz,1,2,2021-2022,,,18.45,1.84
1562,Alaves,Osasuna,0,2,2021-2022,18.97,1.63,16.53,1.26
1563,Atletico de Madrid,Athletic Club,0,0,2021-2022,21.61,1.89,21.79,2.92
1564,Rayo Vallecano,Getafe,3,0,2021-2022,18.42,1.39,22.68,1.66
1565,Elche,Levante,1,1,2021-2022,18.95,2.08,15.58,1.79
1566,Betis,Espanyol,2,2,2021-2022,18.97,1.76,23.74,2.47
1567,Mallorca,Villarreal,0,0,2021-2022,21.05,2.95,20.03,1.55
1568,Real Sociedad,Sevilla,0,0,2021-2022,20.63,2.5,20.34,1.82
1569,Valencia,Real Madrid,1,2,2021-2022,31.45,3.66,18.89,2.18
1570,Barcelona,Granada,1,1,2021-2022,18.47,1.79,24.79,3.24
1571,Athletic Club,Rayo Vallecano,1,2,2021-2022,22.68,1.66,21.61,1.89
1572,Getafe,Atletico de Madrid,1,2,2021-2022,21.79,2.92,18.42,1.39
1573,Levante,Celta Vigo,0,2,2021-2022,18.45,1.84,18.95,2.08
1574,Espanyol,Alaves,1,0,2021-2022,16.53,1.26,18.97,1.76
1575,Real Madrid,Mallorca,6,1,2021-2022,20.03,1.55,31.45,3.66
1576,Sevilla,Valencia,3,1,2021-2022,18.89,2.18,20.63,2.5
1577,Villarreal,Elche,4,1,2021-2022,15.58,1.79,21.05,2.95
1578,Cadiz,Barcelona,0,0,2021-2022,24.79,3.24,,
1579,Granada,Real Sociedad,2,3,2021-2022,20.34,1.82,18.47,1.79
1580,Osasuna,Betis,1,3,2021-2022,23.74,2.47,18.97,1.63
1581,Alaves,Atletico de Madrid,1,0,2021-2022,21.79,2.92,16.53,1.26
1582,Real Madrid,Villarreal,0,0,2021-2022,21.05,2.95,31.45,3.66
1583,Sevilla,Espanyol,2,0,2021-2022,18.97,1.76,20.63,2.5
1584,Valencia,Athletic Club,1,1,2021-2022,21.61,1.89,18.89,2.18
1585,Barcelona,Levante,3,0,2021-2022,18.95,2.08,24.79,3.24
1586,Betis,Getafe,2,0,2021-2022,18.42,1.39,23.74,2.47
1587,Mallorca,Osasuna,2,3,2021-2022,18.97,1.63,20.03,1.55
1588,Real Sociedad,Elche,1,0,2021-2022,15.58,1.79,20.34,1.82
1589,Rayo Vallecano,Cadiz,3,1,2021-2022,,,22.68,1.66
1590,Celta Vigo,Granada,1,0,2021-2022,18.47,1.79,18.45,1.84
1591,Athletic Club,Alaves,1,0,2021-2022,16.53,1.26,21.61,1.89
1592,Atletico de Madrid,Barcelona,2,0,2021-2022,24.79,3.24,21.79,2.92
1593,Mallorca,Levante,1,0,2021-2022,18.95,2.08,20.03,1.55
1594,Cadiz,Valencia,0,0,2021-2022,18.89,2.18,,
1595,Osasuna,Rayo Vallecano,1,0,2021-2022,22.68,1.66,18.97,1.63
1596,Getafe,Real Sociedad,1,1,2021-2022,20.34,1.82,18.42,1.39
1597,Granada,Sevilla,1,0,2021-2022,20.63,2.5,18.47,1.79
1598,Espanyol,Real Madrid,2,1,2021-2022,31.45,3.66,18.97,1.76
1599,Villarreal,Betis,2,0,2021-2022,23.74,2.47,21.05,2.95
1600,Elche,Celta Vigo,1,0,2021-2022,18.45,1.84,15.58,1.79
1601,Levante,Getafe,0,0,2021-2022,18.42,1.39,18.95,2.08
1602,Real Sociedad,Mallorca,1,0,2021-2022,20.03,1.55,20.34,1.82
1603,Barcelona,Valencia,3,1,2021-2022,18.89,2.18,24.79,3.24
1604,Celta Vigo,Sevilla,0,1,2021-2022,20.63,2.5,18.45,1.84
1605,Rayo Vallecano,Elche,2,1,2021-2022,15.58,1.79,22.68,1.66
1606,Villarreal,Osasuna,1,2,2021-2022,18.97,1.63,21.05,2.95
1607,Alaves,Betis,0,1,2021-2022,23.74,2.47,16.53,1.26
1608,Espanyol,Cadiz,2,0,2021-2022,,,18.97,1.76
1609,Real Madrid,Athletic Club,1,0,2021-2022,21.61,1.89,31.45,3.66
1610,Granada,Atletico de Madrid,2,1,2021-2022,21.79,2.92,18.47,1.79
1611,Osasuna,Granada,1,1,2021-2022,18.47,1.79,18.97,1.63
1612,Athletic Club,Villarreal,2,1,2021-2022,21.05,2.95,21.61,1.89
1613,Cadiz,Alaves,0,2,2021-2022,16.53,1.26,,
1614,Valencia,Mallorca,2,2,2021-2022,20.03,1.55,18.89,2.18
1615,Elche,Espanyol,2,2,2021-2022,18.97,1.76,15.58,1.79
1616,Atletico de Madrid,Real Sociedad,2,2,2021-2022,20.34,1.82,21.79,2.92
1617,Barcelona,Real Madrid,1,2,2021-2022,31.45,3.66,24.79,3.24
1618,Betis,Rayo Vallecano,3,2,2021-2022,22.68,1.66,23.74,2.47
1619,Sevilla,Levante,5,3,2021-2022,18.95,2.08,20.63,2.5
1620,Getafe,Celta Vigo,0,3,2021-2022,18.45,1.84,18.42,1.39
1621,Alaves,Elche,1,0,2021-2022,15.58,1.79,16.53,1.26
1622,Espanyol,Athletic Club,1,1,2021-2022,21.61,1.89,18.97,1.76
1623,Villarreal,Cadiz,3,3,2021-2022,,,21.05,2.95
1624,Betis,Valencia,4,1,2021-2022,18.89,2.18,23.74,2.47
1625,Mallorca,Sevilla,1,1,2021-2022,20.63,2.5,20.03,1.55
1626,Real Madrid,Osasuna,0,0,2021-2022,18.97,1.63,31.45,3.66
1627,Rayo Vallecano,Barcelona,1,0,2021-2022,24.79,3.24,22.68,1.66
1628,Celta Vigo,Real Sociedad,0,2,2021-2022,20.34,1.82,18.45,1.84
1629,Granada,Getafe,1,1,2021-2022,18.42,1.39,18.47,1.79
1630,Levante,Atletico de Madrid,2,2,2021-2022,21.79,2.92,18.95,2.08
1631,Barcelona,Alaves,1,1,2021-2022,16.53,1.26,24.79,3.24
1632,Sevilla,Osasuna,2,0,2021-2022,18.97,1.63,20.63,2.5
1633,Valencia,Villarreal,2,0,2021-2022,21.05,2.95,18.89,2.18
1634,Elche,Real Madrid,1,2,2021-2022,31.45,3.66,15.58,1.79
1635,Atletico de Madrid,Betis,3,0,2021-2022,23.74,2.47,21.79,2.92
1636,Getafe,Espanyol,2,1,2021-2022,18.97,1.76,18.42,1.39
1637,Cadiz,Mallorca,1,1,2021-2022,20.03,1.55,,
1638,Real Sociedad,Athletic Club,1,1,2021-2022,21.61,1.89,20.34,1.82
1639,Levante,Granada,0,3,2021-2022,18.47,1.79,18.95,2.08
1640,Rayo Vallecano,Celta Vigo,0,0,2021-2022,18.45,1.84,22.68,1.66
1641,Athletic Club,Cadiz,0,1,2021-2022,,,21.61,1.89
1642,Alaves,Levante,2,1,2021-2022,18.95,2.08,16.53,1.26
1643,Celta Vigo,Barcelona,3,3,2021-2022,24.79,3.24,18.45,1.84
1644,Espanyol,Granada,2,0,2021-2022,18.47,1.79,18.97,1.76
1645,Real Madrid,Rayo Vallecano,2,1,2021-2022,22.68,1.66,31.45,3.66
1646,Betis,Sevilla,0,2,2021-2022,20.63,2.5,23.74,2.47
1647,Mallorca,Elche,2,2,2021-2022,15.58,1.79,20.03,1.55
1648,Osasuna,Real Sociedad,0,2,2021-2022,20.34,1.82,18.97,1.63
1649,Valencia,Atletico de Madrid,3,3,2021-2022,21.79,2.92,18.89,2.18
1650,Villarreal,Getafe,1,0,2021-2022,18.42,1.39,21.05,2.95
1651,Levante,Athletic Club,0,0,2021-2022,21.61,1.89,18.95,2.08
1652,Atletico de Madrid,Osasuna,1,0,2021-2022,18.97,1.63,21.79,2.92
1653,Barcelona,Espanyol,1,0,2021-2022,18.97,1.76,24.79,3.24
1654,Celta Vigo,Villarreal,1,1,2021-2022,21.05,2.95,18.45,1.84
1655,Sevilla,Alaves,2,2,2021-2022,16.53,1.26,20.63,2.5
1656,Getafe,Cadiz,4,0,2021-2022,,,18.42,1.39
1657,Granada,Real Madrid,1,4,2021-2022,31.45,3.66,18.47,1.79
1658,Real Sociedad,Valencia,0,0,2021-2022,18.89,2.18,20.34,1.82
1659,Elche,Betis,0,3,2021-2022,23.74,2.47,15.58,1.79
1660,Rayo Vallecano,Mallorca,3,1,2021-2022,20.03,1.55,22.68,1.66
1661,Athletic Club,Granada,2,2,2021-2022,18.47,1.79,21.61,1.89
1662,Alaves,Celta Vigo,1,2,2021-2022,18.45,1.84,16.53,1.26
1663,Mallorca,Getafe,0,0,2021-2022,18.42,1.39,20.03,1.55
1664,Valencia,Rayo Vallecano,1,1,2021-2022,22.68,1.66,18.89,2.18
1665,Villarreal,Barcelona,1,3,2021-2022,24.79,3.24,21.05,2.95
1666,Betis,Levante,3,1,2021-2022,18.95,2.08,23.74,2.47
1667,Cadiz,Atletico de Madrid,1,4,2021-2022,21.79,2.92,,
1668,Espanyol,Real Sociedad,1,0,2021-2022,20.34,1.82,18.97,1.76
1669,Real Madrid,Sevilla,2,1,2021-2022,20.63,2.5,31.45,3.66
1670,Osasuna,Elche,1,1,2021-2022,15.58,1.79,18.97,1.63
1671,Granada,Alaves,2,1,2021-2022,16.53,1.26,18.47,1.79
1672,Atletico de Madrid,Mallorca,1,2,2021-2022,20.03,1.55,21.79,2.92
1673,Barcelona,Betis,0,1,2021-2022,23.74,2.47,24.79,3.24
1674,Real Sociedad,Real Madrid,0,2,2021-2022,31.45,3.66,20.34,1.82
1675,Sevilla,Villarreal,1,0,2021-2022,21.05,2.95,20.63,2.5
1676,Celta Vigo,Valencia,1,2,2021-2022,18.89,2.18,18.45,1.84
1677,Levante,Osasuna,0,0,2021-2022,18.97,1.63,18.95,2.08
1678,Rayo Vallecano,Espanyol,1,0,2021-2022,18.97,1.76,22.68,1.66
1679,Elche,Cadiz,3,1,2021-2022,,,15.58,1.79
1680,Getafe,Athletic Club,0,0,2021-2022,21.61,1.89,18.42,1.39
1681,Mallorca,Celta Vigo,0,0,2021-2022,18.45,1.84,20.03,1.55
1682,Alaves,Getafe,1,1,2021-2022,18.42,1.39,16.53,1.26
1683,Athletic Club,Sevilla,0,1,2021-2022,20.63,2.5,21.61,1.89
1684,Espanyol,Levante,4,3,2021-2022,18.95,2.08,18.97,1.76
1685,Valencia,Elche,2,1,2021-2022,15.58,1.79,18.89,2.18
1686,Betis,Real Sociedad,4,0,2021-2022,20.34,1.82,23.74,2.47
1687,Osasuna,Barcelona,2,2,2021-2022,24.79,3.24,18.97,1.63
1688,Real Madrid,Atletico de Madrid,2,0,2021-2022,21.79,2.92,31.45,3.66
1689,Villarreal,Rayo Vallecano,2,0,2021-2022,22.68,1.66,21.05,2.95
1690,Cadiz,Granada,1,1,2021-2022,18.47,1.79,,
1691,Celta Vigo,Espanyol,3,1,2021-2022,18.97,1.76,18.45,1.84
1692,Barcelona,Elche,3,2,2021-2022,15.58,1.79,24.79,3.24
1693,Real Sociedad,Villarreal,1,3,2021-2022,21.05,2.95,20.34,1.82
1694,Sevilla,Atletico de Madrid,2,1,2021-2022,21.79,2.92,20.63,2.5
1695,Rayo Vallecano,Alaves,2,0,2021-2022,16.53,1.26,22.68,1.66
1696,Athletic Club,Betis,3,2,2021-2022,23.74,2.47,21.61,1.89
1697,Getafe,Osasuna,1,0,2021-2022,18.97,1.63,18.42,1.39
1698,Granada,Mallorca,4,1,2021-2022,20.03,1.55,18.47,1.79
1699,Real Madrid,Cadiz,0,0,2021-2022,,,31.45,3.66
1700,Levante,Valencia,3,4,2021-2022,18.89,2.18,18.95,2.08
1701,Athletic Club,Real Madrid,1,2,2021-2022,31.45,3.66,21.61,1.89
1702,Elche,Villarreal,1,0,2021-2022,21.05,2.95,15.58,1.79
1703,Betis,Alaves,4,0,2021-2022,16.53,1.26,23.74,2.47
1704,Cadiz,Espanyol,2,2,2021-2022,18.97,1.76,,
1705,Celta Vigo,Osasuna,2,0,2021-2022,18.97,1.63,18.45,1.84
1706,Valencia,Sevilla,1,1,2021-2022,20.63,2.5,18.89,2.18
1707,Getafe,Granada,4,2,2021-2022,18.47,1.79,18.42,1.39
1708,Atletico de Madrid,Levante,0,1,2021-2022,18.95,2.08,21.79,2.92
1709,Mallorca,Real Sociedad,0,2,2021-2022,20.34,1.82,20.03,1.55
1710,Barcelona,Rayo Vallecano,0,1,2021-2022,22.68,1.66,24.79,3.24
1711,Valencia,Espanyol,1,2,2021-2022,18.97,1.76,18.89,2.18
1712,Alaves,Real Sociedad,1,1,2021-2022,20.34,1.82,16.53,1.26
1713,Atletico de Madrid,Rayo Vallecano,2,0,2021-2022,22.68,1.66,21.79,2.92
1714,Betis,Celta Vigo,0,2,2021-2022,18.45,1.84,23.74,2.47
1715,Mallorca,Barcelona,0,1,2021-2022,24.79,3.24,20.03,1.55
1716,Getafe,Real Madrid,1,0,2021-2022,31.45,3.66,18.42,1.39
1717,Elche,Granada,0,0,2021-2022,18.47,1.79,15.58,1.79
1718,Cadiz,Sevilla,0,1,2021-2022,20.63,2.5,,
1719,Osasuna,Athletic Club,1,3,2021-2022,21.61,1.89,18.97,1.63
1720,Villarreal,Levante,5,0,2021-2022,18.95,2.08,21.05,2.95
1721,Granada,Barcelona,1,1,2021-2022,24.79,3.24,18.47,1.79
1722,Levante,Mallorca,2,0,2021-2022,20.03,1.55,18.95,2.08
1723,Real Madrid,Valencia,4,1,2021-2022,18.89,2.18,31.45,3.66
1724,Real Sociedad,Celta Vigo,1,0,2021-2022,18.45,1.84,20.34,1.82
